method,method_label,direction,seed,run_name,error_type,rank_within_type,score,target_far,selected_threshold,empirical_far,tar_at_far,is_error_at_threshold,probe_index,gallery_index,same_class,split_file,scores_path,probe_path,probe_dataset,probe_session,probe_hand,probe_subject_id,probe_palm_id,probe_class_id,probe_sample_id,gallery_path,gallery_dataset,gallery_session,gallery_hand,gallery_subject_id,gallery_palm_id,gallery_class_id,gallery_sample_id
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2026,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,9,0.46773242950439453,0.001,0.3665907680988312,0.001,0.7431666666666666,NA,666,333,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/03937.bmp,Tongji,session2,none,394,Tongji_00394,853,Tongji_session2_none_03937,data/segmented/Tongji/session1/01994.bmp,Tongji,session1,none,200,Tongji_00200,659,Tongji_session1_none_01994
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2026,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,10,0.4516078531742096,0.001,0.3665907680988312,0.001,0.7431666666666666,NA,430,308,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/02851.bmp,Tongji,session2,none,286,Tongji_00286,745,Tongji_session2_none_02851,data/segmented/Tongji/session1/01819.bmp,Tongji,session1,none,182,Tongji_00182,641,Tongji_session1_none_01819
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2026,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,11,0.44536617398262024,0.001,0.3665907680988312,0.001,0.7431666666666666,NA,667,333,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/03938.bmp,Tongji,session2,none,394,Tongji_00394,853,Tongji_session2_none_03938,data/segmented/Tongji/session1/01994.bmp,Tongji,session1,none,200,Tongji_00200,659,Tongji_session1_none_01994
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2026,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,12,0.44390761852264404,0.001,0.3665907680988312,0.001,0.7431666666666666,NA,435,308,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/02856.bmp,Tongji,session2,none,286,Tongji_00286,745,Tongji_session2_none_02856,data/segmented/Tongji/session1/01819.bmp,Tongji,session1,none,182,Tongji_00182,641,Tongji_session1_none_01819
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2026,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,13,0.4397229850292206,0.001,0.3665907680988312,0.001,0.7431666666666666,NA,431,272,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/02852.bmp,Tongji,session2,none,286,Tongji_00286,745,Tongji_session2_none_02852,data/segmented/Tongji/session1/01433.bmp,Tongji,session1,none,144,Tongji_00144,603,Tongji_session1_none_01433
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2026,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,14,0.4382263422012329,0.001,0.3665907680988312,0.001,0.7431666666666666,NA,434,308,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/02855.bmp,Tongji,session2,none,286,Tongji_00286,745,Tongji_session2_none_02855,data/segmented/Tongji/session1/01819.bmp,Tongji,session1,none,182,Tongji_00182,641,Tongji_session1_none_01819
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2026,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,15,0.42270854115486145,0.001,0.3665907680988312,0.001,0.7431666666666666,NA,886,895,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/04887.bmp,Tongji,session2,none,489,Tongji_00489,948,Tongji_session2_none_04887,data/segmented/Tongji/session1/04906.bmp,Tongji,session1,none,491,Tongji_00491,950,Tongji_session1_none_04906
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2026,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,16,0.4222489893436432,0.001,0.3665907680988312,0.001,0.7431666666666666,NA,225,579,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/01066.bmp,Tongji,session2,none,107,Tongji_00107,566,Tongji_session2_none_01066,data/segmented/Tongji/session1/03390.bmp,Tongji,session1,none,339,Tongji_00339,798,Tongji_session1_none_03390
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2026,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,17,0.41973114013671875,0.001,0.3665907680988312,0.001,0.7431666666666666,NA,371,1180,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/02172.bmp,Tongji,session2,none,218,Tongji_00218,677,Tongji_session2_none_02172,data/segmented/Tongji/session1/05891.bmp,Tongji,session1,none,590,Tongji_00590,1049,Tongji_session1_none_05891
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2026,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,18,0.4134392738342285,0.001,0.3665907680988312,0.001,0.7431666666666666,NA,663,333,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/03934.bmp,Tongji,session2,none,394,Tongji_00394,853,Tongji_session2_none_03934,data/segmented/Tongji/session1/01994.bmp,Tongji,session1,none,200,Tongji_00200,659,Tongji_session1_none_01994
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2026,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,19,0.4124152958393097,0.001,0.3665907680988312,0.001,0.7431666666666666,NA,669,333,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/03940.bmp,Tongji,session2,none,394,Tongji_00394,853,Tongji_session2_none_03940,data/segmented/Tongji/session1/01994.bmp,Tongji,session1,none,200,Tongji_00200,659,Tongji_session1_none_01994
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2026,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,20,0.4108196198940277,0.001,0.3665907680988312,0.001,0.7431666666666666,NA,668,333,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/03939.bmp,Tongji,session2,none,394,Tongji_00394,853,Tongji_session2_none_03939,data/segmented/Tongji/session1/01994.bmp,Tongji,session1,none,200,Tongji_00200,659,Tongji_session1_none_01994
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2705,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,1,0.6126807928085327,0.001,0.4259303510189056,0.0009978991596638655,0.67,True,945,779,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04516.bmp,Tongji,session2,none,452,Tongji_00452,911,Tongji_session2_none_04516,data/segmented/Tongji/session1/03560.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03560
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2705,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,2,0.6047502160072327,0.001,0.4259303510189056,0.0009978991596638655,0.67,True,1123,410,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/05504.bmp,Tongji,session2,none,551,Tongji_00551,1010,Tongji_session2_none_05504,data/segmented/Tongji/session1/01681.bmp,Tongji,session1,none,169,Tongji_00169,628,Tongji_session1_none_01681
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2705,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,3,0.5968335270881653,0.001,0.4259303510189056,0.0009978991596638655,0.67,True,16,799,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/00157.bmp,Tongji,session2,none,16,Tongji_00016,475,Tongji_session2_none_00157,data/segmented/Tongji/session1/03580.bmp,Tongji,session1,none,358,Tongji_00358,817,Tongji_session1_none_03580
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2705,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,4,0.5878873467445374,0.001,0.4259303510189056,0.0009978991596638655,0.67,True,784,1176,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/03565.bmp,Tongji,session2,none,357,Tongji_00357,816,Tongji_session2_none_03565,data/segmented/Tongji/session1/05747.bmp,Tongji,session1,none,575,Tongji_00575,1034,Tongji_session1_none_05747
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2705,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,5,0.5720333456993103,0.001,0.4259303510189056,0.0009978991596638655,0.67,True,946,779,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04517.bmp,Tongji,session2,none,452,Tongji_00452,911,Tongji_session2_none_04517,data/segmented/Tongji/session1/03560.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03560
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2705,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,6,0.5695528388023376,0.001,0.4259303510189056,0.0009978991596638655,0.67,True,943,773,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04514.bmp,Tongji,session2,none,452,Tongji_00452,911,Tongji_session2_none_04514,data/segmented/Tongji/session1/03554.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03554
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2705,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,7,0.5683911442756653,0.001,0.4259303510189056,0.0009978991596638655,0.67,True,1123,411,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/05504.bmp,Tongji,session2,none,551,Tongji_00551,1010,Tongji_session2_none_05504,data/segmented/Tongji/session1/01682.bmp,Tongji,session1,none,169,Tongji_00169,628,Tongji_session1_none_01682
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2705,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,8,0.5674956440925598,0.001,0.4259303510189056,0.0009978991596638655,0.67,True,947,779,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04518.bmp,Tongji,session2,none,452,Tongji_00452,911,Tongji_session2_none_04518,data/segmented/Tongji/session1/03560.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03560
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2705,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,9,0.5671318769454956,0.001,0.4259303510189056,0.0009978991596638655,0.67,True,746,531,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/03407.bmp,Tongji,session2,none,341,Tongji_00341,800,Tongji_session2_none_03407,data/segmented/Tongji/session1/02422.bmp,Tongji,session1,none,243,Tongji_00243,702,Tongji_session1_none_02422
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2705,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,10,0.5657711029052734,0.001,0.4259303510189056,0.0009978991596638655,0.67,True,930,998,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04501.bmp,Tongji,session2,none,451,Tongji_00451,910,Tongji_session2_none_04501,data/segmented/Tongji/session1/04709.bmp,Tongji,session1,none,471,Tongji_00471,930,Tongji_session1_none_04709
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2705,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,11,0.5645107626914978,0.001,0.4259303510189056,0.0009978991596638655,0.67,True,945,773,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04516.bmp,Tongji,session2,none,452,Tongji_00452,911,Tongji_session2_none_04516,data/segmented/Tongji/session1/03554.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03554
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2705,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,12,0.5629839897155762,0.001,0.4259303510189056,0.0009978991596638655,0.67,True,663,133,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/03104.bmp,Tongji,session2,none,311,Tongji_00311,770,Tongji_session2_none_03104,data/segmented/Tongji/session1/00784.bmp,Tongji,session1,none,79,Tongji_00079,538,Tongji_session1_none_00784
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2705,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,13,0.5628150105476379,0.001,0.4259303510189056,0.0009978991596638655,0.67,True,945,778,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04516.bmp,Tongji,session2,none,452,Tongji_00452,911,Tongji_session2_none_04516,data/segmented/Tongji/session1/03559.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03559
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2705,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,14,0.5626663565635681,0.001,0.4259303510189056,0.0009978991596638655,0.67,True,92,508,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/00573.bmp,Tongji,session2,none,58,Tongji_00058,517,Tongji_session2_none_00573,data/segmented/Tongji/session1/02279.bmp,Tongji,session1,none,228,Tongji_00228,687,Tongji_session1_none_02279
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2705,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,15,0.5598294734954834,0.001,0.4259303510189056,0.0009978991596638655,0.67,True,471,954,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/02092.bmp,Tongji,session2,none,210,Tongji_00210,669,Tongji_session2_none_02092,data/segmented/Tongji/session1/04635.bmp,Tongji,session1,none,464,Tongji_00464,923,Tongji_session1_none_04635
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2705,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,16,0.5569561719894409,0.001,0.4259303510189056,0.0009978991596638655,0.67,True,641,924,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/02852.bmp,Tongji,session2,none,286,Tongji_00286,745,Tongji_session2_none_02852,data/segmented/Tongji/session1/04495.bmp,Tongji,session1,none,450,Tongji_00450,909,Tongji_session1_none_04495
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2705,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,17,0.5561960339546204,0.001,0.4259303510189056,0.0009978991596638655,0.67,True,838,1121,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/03929.bmp,Tongji,session2,none,393,Tongji_00393,852,Tongji_session2_none_03929,data/segmented/Tongji/session1/05502.bmp,Tongji,session1,none,551,Tongji_00551,1010,Tongji_session1_none_05502
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2705,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,18,0.5542787909507751,0.001,0.4259303510189056,0.0009978991596638655,0.67,True,840,775,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/03991.bmp,Tongji,session2,none,400,Tongji_00400,859,Tongji_session2_none_03991,data/segmented/Tongji/session1/03556.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03556
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2705,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,19,0.5537745952606201,0.001,0.4259303510189056,0.0009978991596638655,0.67,True,914,520,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04425.bmp,Tongji,session2,none,443,Tongji_00443,902,Tongji_session2_none_04425,data/segmented/Tongji/session1/02381.bmp,Tongji,session1,none,239,Tongji_00239,698,Tongji_session1_none_02381
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2705,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,20,0.5531349182128906,0.001,0.4259303510189056,0.0009978991596638655,0.67,True,663,130,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/03104.bmp,Tongji,session2,none,311,Tongji_00311,770,Tongji_session2_none_03104,data/segmented/Tongji/session1/00781.bmp,Tongji,session1,none,79,Tongji_00079,538,Tongji_session1_none_00781
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2705,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705,false_reject_low_score,1,-0.0435811579227447,0.001,0.4259303510189056,0.0009978991596638655,0.67,True,641,642,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/02852.bmp,Tongji,session2,none,286,Tongji_00286,745,Tongji_session2_none_02852,data/segmented/Tongji/session1/02853.bmp,Tongji,session1,none,286,Tongji_00286,745,Tongji_session1_none_02853
B6,ResNet18 + BNNeck + ArcFace,S1->S2,2705,b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705,false_reject_low_score,2,-0.036391943693161,0.001,0.4259303510189056,0.0009978991596638655,0.67,True,641,648,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/02852.bmp,Tongji,session2,none,286,Tongji_00286,745,Tongji_session2_none_02852,data/segmented/Tongji/session1/02859.bmp,Tongji,session1,none,286,Tongji_00286,745,Tongji_session1_none_02859
